strut_id,defect,subtype,region,orientation,x0,y0,z0,x1,y1,z1,z_slice_from,z_slice_to,length_um,node0_state,node1_state,gap_um,surviving_piece_um,diameter_median_um,diameter_thinnest_um,bow_um,graph_hops,detached_at_joint
10003,missing,node_lost,interior,vertical,610.86,678.47,423.15,571.73,680.27,382.82,383,423,3267.0,absent,junction,2713.0,0.0,,,,-1,0
10004,missing,dropped,boundary,vertical,611.25,750.0,344.25,572.25,750.0,383.5,344,384,3215.0,junction,junction,1798.0,109.0,,,,2,0
10005,missing,dropped,boundary,vertical,533.75,750.5,343.75,572.25,750.0,383.5,344,384,3215.0,junction,junction,1798.0,109.0,,,,2,0
10006,missing,dropped,boundary,vertical,534.0,750.0,423.0,572.25,750.0,383.5,384,423,3195.0,junction,junction,1679.0,162.0,,,,2,0
10007,missing,dropped,boundary,vertical,611.5,750.25,423.25,572.25,750.0,383.5,384,423,3246.0,junction,junction,1815.0,110.0,,,,2,0
10027,missing,node_lost,interior,vertical,610.86,678.47,423.15,615.35,720.59,386.65,387,423,3248.0,absent,junction,2753.0,0.0,,,,-1,0
10030,missing,node_lost,interior,vertical,610.86,678.47,423.15,651.31,680.46,383.38,383,423,3297.0,absent,junction,2794.0,0.0,,,,-1,0
10032,missing,dropped,boundary,vertical,689.5,749.75,344.5,651.67,749.33,380.33,344,380,3028.0,junction,junction,1693.0,154.0,,,,2,0
10034,missing,dropped,boundary,vertical,611.5,750.25,423.25,651.67,749.33,380.33,380,423,3416.0,junction,junction,1795.0,174.0,,,,2,0
10057,missing,dropped,boundary,vertical,763.5,749.0,340.0,766.75,723.88,379.38,340,379,2720.0,junction,junction,1614.0,138.0,,,,99,0
10065,missing,dropped,boundary,vertical,689.5,749.75,344.5,729.0,750.0,383.5,344,384,3225.0,junction,junction,1804.0,109.0,,,,2,0
10066,missing,dropped,boundary,vertical,690.0,750.5,423.0,729.0,750.0,383.5,384,423,3225.0,junction,junction,1859.0,55.0,,,,2,0
10067,missing,dropped,boundary,vertical,763.0,749.0,423.33,729.0,750.0,383.5,384,423,3043.0,junction,junction,1702.0,206.0,,,,2,0
10298,missing,dropped,interior,vertical,725.5,128.1,461.4,724.93,87.18,502.11,461,502,3354.0,junction,junction,2160.0,0.0,,,,2,0
10948,missing,dropped,interior,vertical,685.62,324.44,462.38,725.82,324.27,502.82,462,503,3313.0,junction,junction,2190.0,0.0,,,,2,0
11650,missing,node_lost,interior,vertical,143.66,681.58,500.03,142.46,643.0,459.62,460,500,3247.0,absent,junction,2697.0,0.0,,,,-1,0
11766,missing,node_lost,interior,flat,610.86,678.47,423.15,571.25,640.67,423.17,423,423,3182.0,absent,junction,2534.0,54.0,,,,-1,0
11791,missing,node_lost,interior,flat,610.86,678.47,423.15,649.85,638.97,423.31,423,423,3225.0,absent,partial,2678.0,0.0,,,,-1,0
11793,missing,node_lost,interior,vertical,610.86,678.47,423.15,610.71,639.43,462.52,423,463,3222.0,absent,partial,2621.0,0.0,,,,-1,0
11851,missing,node_lost,interior,vertical,143.66,681.58,500.03,102.64,683.18,460.11,460,500,3327.0,absent,junction,2820.0,0.0,,,,-1,0
11852,missing,dropped,boundary,vertical,142.75,751.75,421.75,104.0,752.0,460.75,422,461,3194.0,junction,junction,1787.0,108.0,,,,2,0
11854,missing,dropped,boundary,vertical,68.33,753.67,499.0,104.0,752.0,460.75,461,499,3040.0,junction,junction,1649.0,155.0,,,,2,0
11855,missing,dropped,boundary,vertical,141.5,752.5,498.75,104.0,752.0,460.75,461,499,3102.0,junction,junction,1735.0,105.0,,,,2,0
11875,missing,node_lost,boundary,vertical,143.66,681.58,500.03,143.6,724.0,459.95,460,500,3391.0,absent,junction,2759.0,0.0,,,,-1,0
11878,missing,node_lost,interior,vertical,143.66,681.58,500.03,182.27,683.0,459.82,460,500,3240.0,absent,junction,2691.0,0.0,,,,-1,0
11880,missing,dropped,boundary,vertical,220.75,752.25,421.75,181.25,752.25,460.0,422,460,3195.0,junction,junction,1733.0,108.0,,,,2,0
11881,missing,dropped,boundary,vertical,142.75,751.75,421.75,181.25,752.25,460.0,422,460,3153.0,junction,junction,1764.0,107.0,,,,2,0
11882,missing,dropped,boundary,vertical,141.5,752.5,498.75,181.25,752.25,460.0,460,499,3225.0,junction,junction,1695.0,164.0,,,,2,0
11883,missing,dropped,boundary,vertical,220.5,752.25,499.5,181.25,752.25,460.0,460,500,3235.0,junction,junction,1755.0,110.0,,,,2,0
11908,missing,dropped,boundary,vertical,299.25,752.5,421.5,259.5,751.75,460.25,422,460,3226.0,junction,junction,1804.0,109.0,,,,2,0
11909,missing,dropped,boundary,vertical,220.75,752.25,421.75,259.5,751.75,460.25,422,460,3174.0,junction,junction,1829.0,54.0,,,,2,0
11910,missing,dropped,boundary,vertical,220.5,752.25,499.5,259.5,751.75,460.25,460,500,3215.0,junction,junction,1798.0,109.0,,,,2,0
11911,missing,dropped,boundary,vertical,298.5,752.5,500.25,259.5,751.75,460.25,460,500,3246.0,junction,junction,1816.0,110.0,,,,2,0
11936,missing,dropped,boundary,vertical,376.75,751.75,421.25,338.0,751.75,461.25,421,461,3236.0,junction,junction,1810.0,110.0,,,,2,0
11937,missing,dropped,boundary,vertical,299.25,752.5,421.5,338.0,751.75,461.25,422,461,3226.0,junction,junction,1859.0,55.0,,,,2,0
11938,missing,dropped,boundary,vertical,298.5,752.5,500.25,338.0,751.75,461.25,461,500,3225.0,junction,junction,1804.0,109.0,,,,2,0
11939,missing,dropped,boundary,vertical,377.0,752.25,500.25,338.0,751.75,461.25,461,500,3205.0,junction,junction,1847.0,54.0,,,,2,0
11963,missing,dropped,interior,vertical,456.2,681.6,502.0,415.5,681.64,460.93,461,502,3359.0,junction,junction,2221.0,0.0,,,,2,0
11964,missing,dropped,boundary,vertical,454.75,751.5,422.25,416.0,751.0,461.0,422,461,3184.0,junction,junction,1781.0,108.0,,,,2,0
11965,missing,dropped,boundary,vertical,376.75,751.75,421.25,416.0,751.0,461.0,421,461,3246.0,junction,junction,1816.0,110.0,,,,2,0
11966,missing,dropped,boundary,vertical,377.0,752.25,500.25,416.0,751.0,461.0,461,500,3216.0,junction,junction,1853.0,55.0,,,,2,0
11967,missing,dropped,boundary,vertical,455.5,751.0,500.75,416.0,751.0,461.0,461,501,3256.0,junction,junction,1766.0,110.0,,,,2,0
11984,missing,dropped,boundary,vertical,455.42,680.58,422.0,454.94,722.17,461.39,422,461,3328.0,junction,junction,2087.0,0.0,,,,2,0
11992,missing,dropped,boundary,vertical,534.0,750.0,423.0,494.5,750.5,461.5,423,462,3205.0,junction,junction,1738.0,109.0,,,,2,0
11993,missing,dropped,boundary,vertical,454.75,751.5,422.25,494.5,750.5,461.5,422,462,3246.0,junction,junction,1816.0,110.0,,,,2,0
11994,missing,dropped,boundary,vertical,455.5,751.0,500.75,494.5,750.5,461.5,462,501,3215.0,junction,junction,1798.0,109.0,,,,2,0
11995,missing,dropped,boundary,vertical,533.25,750.25,500.5,494.5,750.5,461.5,462,500,3194.0,junction,junction,1787.0,108.0,,,,2,0
12009,missing,node_lost,interior,flat,610.86,678.47,423.15,572.18,721.45,423.36,423,423,3360.0,absent,junction,2733.0,0.0,,,,-1,0
12017,missing,node_lost,interior,vertical,610.86,678.47,423.15,571.22,681.78,461.94,423,462,3228.0,absent,junction,2736.0,0.0,,,,-1,0
12020,missing,dropped,boundary,vertical,611.5,750.25,423.25,572.75,750.25,461.0,423,461,3143.0,junction,junction,1811.0,53.0,,,,2,0
12021,missing,dropped,boundary,vertical,534.0,750.0,423.0,572.75,750.25,461.0,423,461,3153.0,junction,junction,1764.0,107.0,,,,2,0
12022,missing,dropped,boundary,vertical,533.25,750.25,500.5,572.75,750.25,461.0,461,500,3246.0,junction,junction,1760.0,110.0,,,,2,0
12023,missing,dropped,boundary,vertical,612.0,750.5,501.25,572.75,750.25,461.0,461,501,3266.0,junction,junction,1827.0,111.0,,,,2,0
12036,missing,node_lost,interior,flat,610.86,678.47,423.15,652.39,719.78,424.06,423,424,3403.0,absent,junction,2769.0,0.0,,,,-1,0
12040,missing,node_lost,interior,vertical,610.86,678.47,423.15,611.38,720.5,463.0,423,463,3365.0,absent,junction,2795.0,0.0,,,,-1,0
12044,missing,node_lost,interior,vertical,610.86,678.47,423.15,650.4,679.8,463.6,423,464,3287.0,absent,junction,2786.0,0.0,,,,-1,0
12048,missing,dropped,boundary,vertical,690.0,750.5,423.0,650.25,750.25,462.0,423,462,3235.0,junction,junction,1810.0,110.0,,,,2,0
12049,missing,dropped,boundary,vertical,611.5,750.25,423.25,650.25,750.25,462.0,423,462,3184.0,junction,junction,1835.0,54.0,,,,2,0
12050,missing,dropped,boundary,vertical,612.0,750.5,501.25,650.25,750.25,462.0,462,501,3184.0,junction,junction,1835.0,54.0,,,,2,0
12051,missing,dropped,boundary,vertical,689.5,749.25,501.5,650.25,750.25,462.0,462,502,3236.0,junction,junction,1755.0,110.0,,,,2,0
12080,missing,dropped,boundary,vertical,763.0,749.0,423.33,728.75,750.0,462.25,423,462,3013.0,junction,junction,1634.0,204.0,,,,2,0
12081,missing,dropped,boundary,vertical,690.0,750.5,423.0,728.75,750.0,462.25,423,462,3205.0,junction,junction,1847.0,54.0,,,,2,0
12082,missing,dropped,boundary,vertical,689.5,749.25,501.5,728.75,750.0,462.25,462,502,3225.0,junction,junction,1804.0,109.0,,,,2,0
12083,missing,dropped,boundary,vertical,762.0,749.0,502.33,728.75,750.0,462.25,462,502,3026.0,junction,junction,1590.0,205.0,,,,2,0
12281,missing,dropped,interior,flat,685.94,88.62,540.69,646.64,130.64,541.0,541,541,3342.0,junction,junction,2096.0,0.0,,,,2,0
12286,missing,dropped,interior,vertical,646.64,130.64,541.0,646.14,89.92,580.22,541,580,3285.0,junction,junction,2116.0,0.0,,,,2,0
12488,missing,dropped,interior,vertical,608.08,129.62,501.08,607.89,169.11,542.33,501,542,3318.0,junction,junction,1969.0,56.0,,,,2,0
12619,missing,dropped,interior,vertical,375.56,208.86,580.81,340.84,210.92,533.85,534,581,3395.0,junction,junction,2071.0,58.0,,,,2,0
12639,missing,dropped,interior,vertical,375.56,208.86,580.81,373.69,249.92,539.31,539,581,3394.0,junction,junction,2013.0,58.0,,,,2,0
12709,missing,dropped,interior,vertical,609.09,288.18,501.27,608.3,246.6,541.0,501,541,3342.0,junction,junction,2096.0,0.0,,,,2,0
13061,missing,dropped,interior,vertical,296.54,407.15,540.31,336.92,406.69,499.54,500,540,3334.0,junction,junction,2204.0,0.0,,,,2,0
13232,missing,dropped,interior,vertical,141.19,485.19,538.0,181.36,486.29,579.79,538,580,3368.0,junction,junction,2226.0,0.0,,,,2,0
13345,missing,dropped,interior,vertical,532.82,522.55,499.45,535.95,483.5,533.85,499,534,3029.0,junction,junction,1745.0,51.0,,,,2,0
13452,missing,dropped,interior,vertical,142.33,564.19,538.8,180.92,563.8,579.48,539,579,3259.0,partial,junction,2154.0,0.0,,,,-1,0
13638,missing,node_lost,interior,flat,143.66,681.58,500.03,103.25,642.67,499.83,500,500,3259.0,absent,junction,2652.0,0.0,,,,-1,0
13663,missing,node_lost,interior,flat,143.66,681.58,500.03,182.3,643.0,499.5,500,500,3172.0,absent,junction,2527.0,54.0,,,,-1,0
13665,missing,node_lost,interior,vertical,143.66,681.58,500.03,142.85,643.38,539.92,500,540,3209.0,absent,junction,2611.0,0.0,,,,-1,0
13857,missing,node_lost,boundary,flat,143.66,681.58,500.03,102.77,724.15,499.69,500,500,3430.0,absent,junction,2849.0,0.0,,,,-1,0
13865,missing,node_lost,interior,vertical,143.66,681.58,500.03,102.92,684.0,539.69,500,540,3306.0,absent,junction,2802.0,0.0,,,,-1,0
13868,missing,dropped,boundary,vertical,141.5,752.5,498.75,103.25,753.25,538.25,499,538,3195.0,junction,junction,1679.0,162.0,,,,2,0
13869,missing,dropped,boundary,vertical,68.33,753.67,499.0,103.25,753.25,538.25,499,538,3052.0,junction,junction,1707.0,155.0,,,,2,0
13870,missing,dropped,boundary,vertical,68.0,754.0,577.0,103.25,753.25,538.25,538,577,3044.0,junction,junction,1806.0,103.0,,,,2,0
13871,missing,dropped,boundary,vertical,142.25,753.25,578.0,103.25,753.25,538.25,538,578,3235.0,junction,junction,1864.0,55.0,,,,2,0
13884,missing,node_lost,boundary,flat,143.66,681.58,500.03,183.0,722.23,500.55,500,501,3287.0,absent,junction,2674.0,0.0,,,,-1,0
13888,missing,node_lost,boundary,vertical,143.66,681.58,500.03,142.8,723.47,539.53,500,540,3346.0,absent,junction,2722.0,0.0,,,,-1,0
13892,missing,node_lost,interior,vertical,143.66,681.58,500.03,182.43,683.21,539.79,500,540,3227.0,absent,junction,2626.0,0.0,,,,-1,0
13896,missing,dropped,boundary,vertical,220.5,752.25,499.5,180.75,752.25,538.5,500,538,3235.0,junction,junction,1755.0,110.0,,,,2,0
13897,missing,dropped,boundary,vertical,141.5,752.5,498.75,180.75,752.25,538.5,499,538,3246.0,junction,junction,1760.0,165.0,,,,2,0
13898,missing,dropped,boundary,vertical,142.25,753.25,578.0,180.75,752.25,538.5,538,578,3205.0,junction,junction,1738.0,109.0,,,,2,0
13899,missing,dropped,boundary,vertical,220.0,752.75,578.0,180.75,752.25,538.5,538,578,3235.0,junction,junction,1810.0,110.0,,,,2,0
13924,missing,dropped,boundary,vertical,298.5,752.5,500.25,260.0,751.75,539.5,500,540,3195.0,junction,junction,1733.0,108.0,,,,2,0
13925,missing,dropped,boundary,vertical,220.5,752.25,499.5,260.0,751.75,539.5,500,540,3266.0,junction,junction,1772.0,111.0,,,,2,0
13926,missing,dropped,boundary,vertical,220.0,752.75,578.0,260.0,751.75,539.5,540,578,3226.0,junction,junction,1804.0,109.0,,,,2,0
13927,missing,dropped,boundary,vertical,298.5,752.25,578.25,260.0,751.75,539.5,540,578,3174.0,junction,junction,1829.0,54.0,,,,2,0
13952,missing,dropped,boundary,vertical,377.0,752.25,500.25,338.25,752.25,539.0,500,539,3184.0,junction,junction,1835.0,54.0,,,,2,0
13953,missing,dropped,boundary,vertical,298.5,752.5,500.25,338.25,752.25,539.0,500,539,3225.0,junction,junction,1859.0,55.0,,,,2,0
13954,missing,dropped,boundary,vertical,298.5,752.25,578.25,338.25,752.25,539.0,539,578,3246.0,junction,junction,1870.0,55.0,,,,2,0
13955,missing,dropped,boundary,vertical,377.0,752.0,579.25,338.25,752.25,539.0,539,579,3246.0,junction,junction,1871.0,55.0,,,,2,0
13980,missing,dropped,boundary,vertical,455.5,751.0,500.75,415.25,751.75,539.25,501,539,3236.0,junction,junction,1755.0,110.0,,,,2,0
13981,missing,dropped,boundary,vertical,377.0,752.25,500.25,415.25,751.75,539.25,500,539,3174.0,junction,junction,1829.0,108.0,,,,2,0
13982,missing,dropped,boundary,vertical,377.0,752.0,579.25,415.25,751.75,539.25,539,579,3216.0,junction,junction,1799.0,109.0,,,,2,0
13983,missing,dropped,boundary,vertical,455.5,751.0,579.5,415.25,751.75,539.25,539,580,3307.0,junction,junction,1906.0,56.0,,,,2,0
14008,missing,dropped,boundary,vertical,533.25,750.25,500.5,494.0,750.5,539.5,500,540,3215.0,junction,junction,1744.0,109.0,,,,2,0
14009,missing,dropped,boundary,vertical,455.5,751.0,500.75,494.0,750.5,539.5,501,540,3174.0,junction,junction,1829.0,54.0,,,,2,0
14010,missing,dropped,boundary,vertical,455.5,751.0,579.5,494.0,750.5,539.5,540,580,3226.0,junction,junction,1804.0,109.0,,,,2,0
14011,missing,dropped,boundary,vertical,533.25,751.0,579.5,494.0,750.5,539.5,540,580,3256.0,junction,junction,1821.0,110.0,,,,2,0
14036,missing,dropped,boundary,vertical,612.0,750.5,501.25,572.25,750.5,540.0,501,540,3225.0,junction,junction,1804.0,109.0,,,,2,0
14037,missing,dropped,boundary,vertical,533.25,750.25,500.5,572.25,750.5,540.0,500,540,3225.0,junction,junction,1859.0,55.0,,,,2,0
14038,missing,dropped,boundary,vertical,533.25,751.0,579.5,572.25,750.5,540.0,540,580,3225.0,junction,junction,1804.0,109.0,,,,2,0
14039,missing,dropped,boundary,vertical,611.5,750.5,579.75,572.25,750.5,540.0,540,580,3246.0,junction,junction,1815.0,110.0,,,,2,0
14064,missing,dropped,boundary,vertical,689.5,749.25,501.5,650.25,750.0,541.0,502,541,3236.0,junction,junction,1810.0,110.0,,,,2,0
14065,missing,dropped,boundary,vertical,612.0,750.5,501.25,650.25,750.0,541.0,501,541,3205.0,junction,junction,1847.0,54.0,,,,2,0
14066,missing,dropped,boundary,vertical,611.5,750.5,579.75,650.25,750.0,541.0,541,580,3184.0,junction,junction,1835.0,54.0,,,,2,0
14067,missing,dropped,boundary,vertical,689.5,750.25,580.0,650.25,750.0,541.0,541,580,3215.0,junction,junction,1798.0,109.0,,,,2,0
14096,missing,dropped,boundary,vertical,762.0,749.0,502.33,728.33,750.0,537.67,502,538,2836.0,junction,junction,1586.0,144.0,,,,2,0
14097,missing,dropped,boundary,vertical,689.5,749.25,501.5,728.33,750.0,537.67,502,538,3083.0,junction,junction,1725.0,105.0,,,,2,0
14098,missing,dropped,boundary,vertical,689.5,750.25,580.0,728.33,750.0,537.67,538,580,3338.0,junction,junction,1754.0,170.0,,,,2,0
14119,missing,dropped,boundary,vertical,63.0,56.25,658.25,64.0,94.33,617.0,617,658,3262.0,junction,junction,1935.0,111.0,,,,2,0
14210,missing,dropped,interior,flat,451.79,131.71,580.14,411.2,91.6,579.6,580,580,3316.0,junction,junction,2079.0,0.0,,,,2,0
14296,missing,dropped,interior,vertical,686.5,88.8,620.7,646.14,89.92,580.22,580,621,3322.0,junction,junction,2196.0,0.0,,,,2,0
14297,missing,dropped,interior,flat,686.5,88.8,620.7,645.77,130.15,620.54,621,621,3372.0,junction,junction,2058.0,57.0,,,,2,0
14576,missing,dropped,interior,flat,139.17,211.5,577.75,184.9,246.6,573.5,574,578,3359.0,junction,junction,1935.0,114.0,,,,2,0
14625,missing,dropped,interior,flat,375.56,208.86,580.81,335.27,250.36,577.18,577,581,3367.0,junction,junction,2054.0,57.0,,,,2,0
14637,missing,dropped,interior,vertical,295.5,250.57,618.71,335.27,250.36,577.18,577,619,3341.0,junction,junction,2152.0,0.0,,,,2,0
15386,missing,dropped,interior,vertical,609.5,524.23,659.0,609.67,483.11,618.44,618,659,3356.0,junction,junction,2048.0,57.0,,,,2,0
15629,missing,dropped,interior,vertical,688.6,601.6,580.07,688.43,561.14,620.29,580,620,3314.0,junction,junction,2079.0,0.0,,,,2,0
15712,missing,dropped,interior,vertical,219.94,644.44,617.14,257.92,644.62,655.69,617,656,3144.0,junction,junction,2185.0,0.0,,,,2,0
15884,missing,dropped,boundary,vertical,142.25,753.25,578.0,103.0,754.25,616.25,578,616,3185.0,junction,junction,1781.0,108.0,,,,2,0
15885,missing,dropped,boundary,vertical,68.0,754.0,577.0,103.0,754.25,616.25,577,616,3055.0,junction,junction,1761.0,104.0,,,,2,0
15886,missing,dropped,boundary,vertical,68.0,753.67,656.67,103.0,754.25,616.25,616,657,3107.0,junction,junction,1685.0,158.0,,,,2,0
15887,missing,dropped,boundary,vertical,142.0,754.0,655.75,103.0,754.25,616.25,616,656,3225.0,junction,junction,1804.0,109.0,,,,2,0
15912,missing,dropped,boundary,vertical,220.0,752.75,578.0,181.5,753.75,617.25,578,617,3195.0,junction,junction,1787.0,108.0,,,,2,0
15913,missing,dropped,boundary,vertical,142.25,753.25,578.0,181.5,753.75,617.25,578,617,3225.0,junction,junction,1804.0,109.0,,,,2,0
15914,missing,dropped,boundary,vertical,142.0,754.0,655.75,181.5,753.75,617.25,617,656,3205.0,junction,junction,1847.0,54.0,,,,2,0
15915,missing,dropped,boundary,vertical,220.33,753.33,653.33,181.5,753.75,617.25,617,653,3080.0,junction,junction,1827.0,52.0,,,,2,0
15939,missing,dropped,interior,vertical,299.4,682.3,657.7,258.23,683.08,617.38,617,658,3348.0,junction,junction,2213.0,0.0,,,,2,0
15940,missing,dropped,boundary,vertical,298.5,752.25,578.25,259.5,752.5,616.75,578,617,3184.0,junction,junction,1835.0,54.0,,,,2,0
15941,missing,dropped,boundary,vertical,220.0,752.75,578.0,259.5,752.5,616.75,578,617,3215.0,junction,junction,1853.0,54.0,,,,2,0
15942,missing,dropped,boundary,vertical,220.33,753.33,653.33,259.5,752.5,616.75,617,653,3114.0,junction,junction,1795.0,158.0,,,,2,0
15943,missing,dropped,boundary,vertical,298.5,752.25,656.75,259.5,752.5,616.75,617,657,3246.0,junction,junction,1870.0,55.0,,,,2,0
15968,missing,dropped,boundary,vertical,377.0,752.0,579.25,337.5,752.25,617.75,579,618,3205.0,junction,junction,1847.0,54.0,,,,2,0
15969,missing,dropped,boundary,vertical,298.5,752.25,578.25,337.5,752.25,617.75,578,618,3225.0,junction,junction,1804.0,109.0,,,,2,0
15970,missing,dropped,boundary,vertical,298.5,752.25,656.75,337.5,752.25,617.75,618,657,3204.0,junction,junction,1738.0,109.0,,,,2,0
15996,missing,dropped,boundary,vertical,455.5,751.0,579.5,415.75,751.25,618.0,580,618,3215.0,junction,junction,1798.0,109.0,,,,2,0
15997,missing,dropped,boundary,vertical,377.0,752.0,579.25,415.75,751.25,618.0,579,618,3184.0,junction,junction,1781.0,108.0,,,,2,0
15998,missing,dropped,boundary,vertical,380.0,751.0,658.0,415.75,751.25,618.0,618,658,3117.0,junction,junction,1691.0,158.0,,,,2,0
15999,missing,dropped,boundary,vertical,454.75,752.25,656.75,415.75,751.25,618.0,618,657,3195.0,junction,junction,1841.0,54.0,,,,2,0
16024,missing,dropped,boundary,vertical,533.25,751.0,579.5,493.75,751.25,618.25,580,618,3215.0,junction,junction,1798.0,109.0,,,,2,0
16025,missing,dropped,boundary,vertical,455.5,751.0,579.5,493.75,751.25,618.25,580,618,3163.0,junction,junction,1823.0,54.0,,,,2,0
16026,missing,dropped,boundary,vertical,454.75,752.25,656.75,493.75,751.25,618.25,618,657,3185.0,junction,junction,1835.0,54.0,,,,2,0
16027,missing,dropped,boundary,vertical,533.25,751.75,657.75,493.75,751.25,618.25,618,658,3246.0,junction,junction,1760.0,110.0,,,,2,0
16052,missing,dropped,boundary,vertical,611.5,750.5,579.75,572.0,751.0,618.0,580,618,3195.0,junction,junction,1787.0,108.0,,,,2,0
